,ID,EAR,MAR,CIR,MOE,State
0,66,0.2333370559010386,1.1340773284310526,0.5445352097264629,4.860253867744135,10
1,66,0.2302424584391918,1.1328376734840149,0.5376744423481488,4.920194481780183,10
2,66,0.2422196373299141,1.158463854298511,0.5442062306968766,4.7826999787000375,10
3,66,0.269764523925744,1.157345903904448,0.5727999726713484,4.2902079452931385,10
4,66,0.2616257281070159,1.1748863555951674,0.5489940768622045,4.490714136167028,10
5,66,0.285579821379104,1.1584321152865809,0.6269428897498007,4.056421457553807,10
6,66,0.213029905232164,1.181036235352905,0.4935060304841171,5.543992680585336,10
7,66,0.31561048344096,1.19588455573991,0.6596116420595751,3.789115439708197,10
8,66,0.2545885295026884,1.1238104351457834,0.5689793267877135,4.414222578452483,10
9,66,0.2818059613899291,1.144542768985247,0.5968508020645626,4.061456909357452,10
10,66,0.1634460644292034,1.1561854115505663,0.4885666263937422,7.073803921729589,10
11,66,0.3123522184825786,1.1624746940991773,0.6222315450933842,3.7216790063042695,10
12,66,0.2750542358867498,1.1748193159563922,0.6230647674045504,4.271227862275532,10
13,66,0.1984236780708472,1.1883385529341473,0.5099290247820896,5.988894896454093,10
14,66,0.2007248692421201,1.1761824163128445,0.4996872253587466,5.85967459216077,10
15,66,0.3014544211009406,1.1742565173487658,0.5957599693155061,3.895303684916173,10
16,66,0.2902068887101667,1.1754742228120871,0.5902585752788334,4.050469746037105,10
17,66,0.2904304688803978,1.1712191014053803,0.6350210226570995,4.032700514930133,10
18,66,0.2899436283409463,1.1723602476889532,0.584202656768482,4.043407521652341,10
19,66,0.2828393881565484,1.1619769376608773,0.6157375667717735,4.108257146341075,10
20,66,0.2600242482861135,1.2166708310012715,0.6542641109027008,4.679066814040078,10
21,66,0.2834923568571553,1.223948372164886,0.5779593010699071,4.317394605391788,10
22,66,0.2069124382373872,1.2047182521559787,0.5044967669605112,5.8223578167583385,10
23,66,0.1746115858722886,1.209738084342855,0.4654223019423283,6.928166182670492,10
24,66,0.2453517272369224,1.1873610416631653,0.5391213589610493,4.839424018061211,10
25,66,0.2580144172034391,1.18892715858954,0.5100015287416408,4.607987303485042,10
26,66,0.1672330137758983,1.1734312143274008,0.5047068283089463,7.016743810524548,10
27,66,0.2741578902104212,1.1551149137451546,0.5730867775335204,4.213319969958124,10
28,66,0.3116490896080324,1.160289968770766,0.6136246463577318,3.723065484420593,10
29,66,0.2622340380393972,1.1701798494952111,0.5624006848940065,4.4623491986170265,10
30,66,0.295378269592824,1.2174733587682092,0.6075364118926756,4.121743148019941,10
31,66,0.2366720262207823,1.208225468143131,0.5308288199348363,5.105062425147041,10
32,66,0.2290328228878466,1.2041408710124468,0.5568395517617113,5.257503513381108,10
33,66,0.1870415605572133,1.195858598405831,0.4946303540420577,6.393544808133884,10
34,66,0.2274870996727151,1.2652761002148385,0.5211414552035816,5.561968577713579,10
35,66,0.2961793104789273,1.273048531534789,0.5874477624976747,4.2982358540718,10
36,66,0.2820225702447251,1.093143170565913,0.5863620839204046,3.876083994331864,10
37,66,0.2224772832109353,1.1091116672301626,0.5025278415765684,4.985280524927082,10
38,66,0.2733541955965486,1.083809109538553,0.6058375226523949,3.9648526600198153,10
39,66,0.2670984494938078,1.1134185852531755,0.5440392384611141,4.168570006165417,10
40,66,0.2787497040095811,1.117604223602842,0.5439376801698478,4.009346763519533,10
41,66,0.2708685354222295,1.117604223602842,0.5441431284385221,4.126002386584776,10
42,66,0.2821619431435259,1.1153846153846154,0.5669926902125871,3.952994521366966,10
43,66,0.279020337956373,1.136028168664844,0.57109288300313,4.071488755928864,10
44,66,0.2745247263250168,1.1167298425566603,0.5623656907992484,4.067866153646706,10
45,66,0.2708430367137652,1.1445029890097729,0.5755984618169186,4.225705792168165,10
46,66,0.2860107770891248,1.1110377195782122,0.5608161228678104,3.884600891217458,10
47,66,0.312542619121097,1.1046883892612338,0.6439089678627857,3.5345208034914872,10
48,66,0.2939317169538162,1.129893092507415,0.5905278558891639,3.8440665887204974,10
49,66,0.2987841546924787,1.1393887106109313,0.5934491266880403,3.813417454428392,10
50,66,0.2787881172272172,1.1475773699531404,0.5392894694776221,4.116306610793762,10
51,66,0.2906190968595482,1.109597568502955,0.5994525080092139,3.818047679912814,10
52,66,0.2906190968595482,1.1378213048456662,0.5790749235957008,3.9151635840213146,10
53,66,0.3034654251514817,1.1280976844677113,0.6327756815293251,3.717384555109023,10
54,66,0.2709521669458669,1.135551786867089,0.5595179181087636,4.190967725657493,10
55,66,0.2891268091753057,1.1596151039612352,0.5952522710429481,4.01074914937455,10
56,66,0.2987841546924787,1.1412872164256609,0.5934491266880403,3.8197715591722794,10
57,66,0.3056654831042174,1.1686396698469748,0.6027046966593702,3.823263451204022,10
58,66,0.2778651986933765,1.0268938801110188,0.5940232900698333,3.695654889276701,10
59,66,0.2695126984718072,1.0349251763826703,0.566429688015065,3.839986695435541,10
60,66,0.2736984829168498,1.020359650683803,0.5548227065719399,3.728042771043749,10
61,66,0.2429463631382701,1.0317813048774602,0.5334152049506471,4.246951020584876,10
62,66,0.2155384247429966,1.0506062939587124,0.5074174885749237,4.87433410173352,10
63,66,0.2517801136195623,1.0865291221435271,0.4960367337820922,4.315388957943135,10
64,66,0.2870067463920566,1.1084405967302269,0.5982320522686082,3.862071573802228,10
65,66,0.2166365803419133,1.1071140974693447,0.5322456082403472,5.110467012182375,10
66,66,0.2947694972333283,1.1238852702614808,0.5813868832973472,3.812759735352997,10
67,66,0.2663062189855846,1.0942536520596455,0.5544609364184224,4.10900525052657,10
68,66,0.254335673441217,1.1201790701720304,0.5372345428285001,4.404333277419418,10
69,66,0.2504158583412161,1.128383649190769,0.5501903452915063,4.506039100979123,10
70,66,0.1825166912073236,1.10357281997193,0.4639952208441444,6.046421358353269,10
71,66,0.2731375867417525,1.0952988544419282,0.6353244002689034,4.010062721530584,10
72,66,0.2259765605274789,1.0868348376882346,0.5425416301030265,4.809502521639073,10
73,66,0.2973204149048493,1.0906451671987296,0.608359968722755,3.6682485040516513,10
74,66,0.262005994078669,1.1020856998928243,0.5906492308106601,4.206337735776823,10
75,66,0.262104970092051,1.1134185852531755,0.5654437516654802,4.247987303949803,10
76,66,0.222194232774133,1.117272010250966,0.5203306005615691,5.028357380394771,10
77,66,0.2777427909676663,1.1256422172303255,0.6132544453322881,4.052822445214674,10
78,66,0.2546271796742156,1.1416888601775237,0.5744794211590306,4.483766664808779,10
79,66,0.1809742463787292,1.1611292110110458,0.5031698852678975,6.4159914144973,10
80,66,0.1314989179184566,1.1964506301362288,0.4236634437471571,9.098558749191808,10
81,66,0.2378500315105294,1.2403473458920846,0.5439222678096234,5.214829436914225,10
82,66,0.2498700285849248,1.1995725057754183,0.538148573543342,4.800785882840335,10
83,66,0.2579303520876644,1.2227582603978395,0.5374937372509898,4.740652856482176,10
84,66,0.2987841546924787,1.0733381547865275,0.658815280668623,3.592353001086194,10
85,66,0.2501384081660802,1.039834084146048,0.5686351936649195,4.157034866295491,10
86,66,0.2464196362623096,1.074905352923886,0.5168564013560472,4.36209292907026,10
87,66,0.2878793801333043,1.0973769718120712,0.5927048091639848,3.8119332176688863,10
88,66,0.2702736741565213,1.0670714246899105,0.5773016913686663,3.948114547301215,10
89,66,0.2341090376749582,1.0751838682199883,0.5142079261468626,4.592662798916782,10
90,66,0.2585344310060165,1.0790796130906657,0.5302693760065816,4.173833283604511,10
91,66,0.2338709677419354,1.1200807806769182,0.5498653938785621,4.789310924273719,10
92,66,0.273404127509487,1.0951393642547789,0.6041691442365723,4.005569975225696,10
93,66,0.2736209477416008,1.0895331134688893,0.5938594420379096,3.981906803779551,10
94,66,0.2304229871299437,1.0833287348612994,0.5132681274511207,4.701478564941838,10
95,66,0.2779630519306376,1.0879954622662336,0.6027123336421204,3.9141729618716736,10
96,66,0.262104970092051,1.0991869712066076,0.5718186593067909,4.193689920571037,10
97,66,0.2539682539682539,1.0901952760563012,0.5847789745129953,4.292643899471687,10
98,66,0.2619595601785782,1.0747403477792978,0.566871624410986,4.102695649078987,10
99,66,0.1700344316716068,1.0955125332406948,0.4878829873973799,6.442886434651626,10
100,66,0.2655925810092159,1.0938068579645854,0.5844565379599729,4.118363750253366,10
101,66,0.2304127915242972,1.0972987687832672,0.5495552498496936,4.762317063753624,10
102,66,0.2816493144739857,1.0896178009184885,0.5729406384219103,3.8687038985111033,10
103,66,0.2542160281101698,1.1188151024842683,0.5757216648600186,4.401040763642985,10
104,66,0.2618717743409425,1.1347894756228671,0.5759490826372115,4.333378343194155,10
105,66,0.2624099750186252,1.1128007571719478,0.5923424546118965,4.240695335964131,10
106,66,0.2261172050001794,1.114201078495843,0.5580205763286538,4.927537816040839,10
107,66,0.2777427909676663,1.1223484062191995,0.6002568599378401,4.040963231876859,10
108,66,0.2699385057873624,1.1450625324030097,0.5595065228166709,4.241938470627102,10
109,66,0.3310878325352006,1.1154606460000869,0.6325658216639046,3.3690777382509003,10
110,66,0.1915728017016761,1.1619606013219166,0.4703385166180799,6.065373534241893,10
111,66,0.1938163224276486,1.182599394981811,0.4839609474619054,6.101650161189463,10
112,66,0.2659906755904039,1.159664757781458,0.5560708400622023,4.359794775540226,10
113,66,0.250509012080327,1.128593946247486,0.6350035764764449,4.505202974037503,10
114,66,0.2580645161290322,1.1331887173747504,0.5765373579878464,4.391106279827158,10
115,66,0.245868603589516,1.1450625324030097,0.5769235475687927,4.657213306969119,10
116,66,0.2502359723932183,1.1224650541704784,0.5864948604462693,4.485626280807653,10
117,66,0.225829889154509,1.1563584007382204,0.5629561359562248,5.120484294915714,10
118,66,0.1856325009517004,1.1708476187538084,0.4894308343577168,6.307341724919443,10
119,66,0.2660944228512912,1.1450625324030097,0.5880148650296925,4.303218835379109,10
120,66,0.2502359723932183,1.1413780716480513,0.5823874054783733,4.561207010854942,10
121,66,0.246512724335741,1.1463439915053864,0.5669250233971707,4.650242678524412,10
122,66,0.2498700285849248,1.17193718174428,0.5419890874271962,4.690187087988291,10
123,66,0.2741578902104212,1.1688361845425153,0.5766498191680851,4.263368760408143,10
124,66,0.2622340380393972,1.142319285516416,0.5869496010521679,4.356106072487803,10
125,66,0.2632933125181378,1.2035601726062828,0.6518670679099399,4.5711763853606096,10
126,66,0.27496181351089,1.218228947873509,0.5848482947703316,4.4305386712372,10
127,66,0.2748473494192674,1.2364876603120818,0.5622078949252078,4.498816026149391,10
128,66,0.2797863127735747,1.1785113019775793,0.6915647198521263,4.212183542128182,10
129,66,0.3253844143493845,1.2387799876751655,0.7066659082556875,3.807127609821576,10
130,66,0.3552058460328332,1.214773548886777,0.7416684801841404,3.419914290415396,10
131,66,0.3073049521540453,1.2165525060596438,0.6903643295938474,3.958779373818266,10
132,66,0.3471041411075895,1.2165525060596438,0.6953825843414068,3.5048631289090766,10
133,66,0.3282343299985172,1.19603064878884,0.7448162905757483,3.643831675968333,10
134,66,0.2428252579156062,1.255755978254962,0.6216280650156177,5.171438873510429,10
135,66,0.3000646468433181,1.2313975269103985,0.663743496189433,4.103774102896519,10
136,66,0.2759378085676823,1.225004025728475,0.6896882505952869,4.439420723412772,10
137,66,0.2764157257163583,1.2522016239539242,0.6535892360076914,4.530138872195933,10
138,66,0.2187302456314222,1.327274663017449,0.5504610861040355,6.068089299611595,10
139,66,0.2738505007055088,1.3803396651697275,0.6392044140921938,5.040486183569575,10
140,66,0.2289158132581241,1.3093489456911245,0.5322748535048843,5.71978373645472,10
141,66,0.1677347890557536,1.2771432537154743,0.4364329093041506,7.61406301522198,10
142,66,0.1486639158538144,1.2015309994966372,0.4236306323067662,8.082196628522404,10
143,66,0.23973225177112,1.2427068539954862,0.5152913972378012,5.183728283593388,10
144,66,0.2937469355707748,1.2127359096924566,0.657288908913971,4.128505740276096,10
145,66,0.2572361440550203,1.1884717929333477,0.6184004148752649,4.620158637890113,10
146,66,0.3020058791414344,1.2371353922590045,0.6763395850437948,4.096395062824699,10
147,66,0.3257429384042722,1.2341573043212355,0.6861191470527463,3.7887461516957,10
148,66,0.2502130638969548,1.271270214135276,0.6163025249938452,5.080750758317012,10
149,66,0.2464879579546746,1.2501807890300098,0.6004412887265893,5.071975115554729,10
150,66,0.2663313788537422,1.1198999716706328,0.5742994628923411,4.204911852634661,10
151,66,0.143296707445535,1.0953492461863608,0.4182438600436618,7.643924732902092,10
152,66,0.310406056488448,1.0917889998437396,0.6187607827436288,3.5172928395627845,10
153,66,0.3004013366390916,1.0580424967432431,0.583805119786494,3.5220965012362684,10
154,66,0.2503900477732516,1.0946604769584665,0.5343986705683819,4.371821031600145,10
155,66,0.3018538117203424,1.0733612728014368,0.60232591440066,3.5558976932710413,10
156,66,0.1935232166191209,1.0836269472820423,0.5246019667932735,5.599467424183851,10
157,66,0.222194232774133,1.0844507847100553,0.5733719510774072,4.880643260495565,10
158,66,0.1966156609245697,1.0769478713375362,0.4683737996050245,5.477426702803191,10
159,66,0.169103339341979,1.1176302934889462,0.4381868896774381,6.60915566681243,10
160,66,0.1726130063384297,1.1476465709255566,0.4475691352711431,6.6486679959414525,10
161,66,0.2808607308853774,1.18178427375346,0.6514117136662674,4.207723415188862,10
162,66,0.1438819159264256,1.114316221120513,0.4291511600098015,7.74465792970342,10
163,66,0.2626657354711574,1.1218259965676964,0.5743942571227338,4.270926295565038,10
164,66,0.262771570839956,1.117552665348633,0.5597472378147442,4.252943580526415,10
165,66,0.2671498907895108,1.1182764159845933,0.5893263216031559,4.185951237635694,10
166,66,0.2464474816126706,1.1131693076407154,0.5553277960264287,4.516862174271388,10
167,66,0.2338953309199638,1.1295006395821745,0.5211503981022851,4.829085878455076,10
168,66,0.246347162932128,1.1234668948599549,0.5268245330989985,4.560502672277517,10
169,66,0.2255859512768956,1.1267792981203273,0.4905315906613128,4.994900133374268,10
170,66,0.245868603589516,1.151642649392446,0.5316392783696512,4.683976044843623,10
171,66,0.2832939896778866,1.1772605879807494,0.5426492704506943,4.155614417797315,10
172,66,0.258288144508244,1.16014100751678,0.5713296558448242,4.49165411647359,10
173,66,0.2628254744199065,1.1858156825844433,0.5929342439411229,4.511798885559736,10
174,66,0.1945703137988841,1.1656176675479146,0.4817887523490301,5.9907271812941865,10
175,66,0.1403580278808119,1.09959412959974,0.4389804017487611,7.83420903101805,10
176,66,0.1878716724095404,1.119840442875849,0.5509441341526637,5.96066681322086,10
177,66,0.2067639990987307,1.1101300789313708,0.5215635842669978,5.369068521456091,10
178,66,0.2121593995474195,1.164127978938655,0.5228150829700872,5.487044087709449,10
179,66,0.1872315248006416,1.131614357228028,0.5011453169666825,6.043930681187028,10
180,66,0.1728631158018787,1.1131056326232445,0.4952170021433389,6.439231570365731,10
181,66,0.2448079732535221,1.1831860974106363,0.5098929466679631,4.833119124699969,10
